Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,DMA_50_200,RSI,EMA_12,EMA_26,MACD,Signal_Line,Middle_Band,Upper_Band,Lower_Band,Volume_Change,Sentiment,Future Close
53.45206515145731,53.94320287297831,52.69716789769179,53.461158752441406,28754100,0.0,0.0,47.639346542358396,47.93149465560913,-0.2921481132507324,51.062884915418294,52.16503619487547,50.51471899067021,1.6503172042052583,1.625585264444056,51.86058158874512,55.80293034346428,47.91823283402596,-0.16311051478099903,0,56.253360748291016
53.93409695716117,54.04323749865014,52.86087180222632,53.533912658691406,16325100,0.0,0.0,47.852104873657225,47.93558254241943,-0.08347766876220675,41.11546814964752,52.37563257392408,50.73836296607919,1.6372696078448925,1.6279221331242233,52.13076171875,55.72169196682956,48.53983147067044,-0.4322514006698175,0,56.03507614135742
53.75219853729591,55.47118043406535,53.5339174348435,55.17103958129883,27539100,0.0,0.0,48.08133308410645,47.95104724884033,0.1302858352661147,65.31603468606625,52.80569519044327,51.066709382021386,1.73898580842188,1.6501348681837547,52.315101623535156,56.137360043313016,48.492843203757296,0.6869176911626882,0,57.30838394165039
55.116467001215874,56.8536360806371,54.96185151103657,56.21697998046875,26214200,0.0,0.0,48.30960273742676,47.95822345733642,0.3513792800903346,73.75533508494524,53.330508235062574,51.448210907832305,1.882297327230269,1.6965673599930575,52.44777584075928,56.62062039433825,48.2749312871803,-0.04810977846044351,0,55.21651077270508
56.3897848674437,57.181059909441885,56.116931763601094,56.817256927490234,26326300,0.0,0.0,48.54373069763184,47.97646762847901,0.5672630691528298,76.10580113532637,53.86693111082067,51.84591802039956,2.021013090421114,1.7614565060786689,52.68594970703125,57.28600912413652,48.08589028992598,0.004276308260408479,0,55.58940124511719
55.92593908113215,56.56259521409304,55.671273158432086,56.253360748291016,21055400,0.0,0.0,48.74687286376953,48.00301706314087,0.7438558006286655,81.66643507636755,54.23407413196996,52.17239525950263,2.0616788724673327,1.8215009793564019,52.87739658355713,57.74268899855582,48.01210416855844,-0.2002142344347667,0,57.472103118896484
55.16194481103537,56.37159485771822,55.15284774140871,56.03507614135742,17846100,0.0,0.0,48.92756881713867,48.02617036819458,0.9013984489440929,75.94655918174811,54.51115136418342,52.45851976926965,2.0526315949137697,1.8677271024678754,53.02719211578369,58.09377158739665,47.96061264417073,-0.15242170654558929,0,54.934566497802734
56.30792152982046,57.53576207793129,56.25334952808764,57.30838394165039,28290100,0.0,0.0,49.166095123291015,48.05232179641724,1.1137733268737762,82.18668866636479,54.94149483763988,52.81776896722378,2.123725870416102,1.9189268560575208,53.06934032440186,58.26863674336319,47.870043905440525,0.5852259036988474,0,55.280181884765625
56.28064235083271,57.02644242768457,55.1710358352415,55.21651077270508,32288200,0.0,0.0,49.35392463684082,48.06462635040283,1.2892982864379903,66.40090103160675,54.983804981496064,52.99545354540758,1.988351436088486,1.932811772063714,53.26906204223633,58.47645409874519,48.06166998572747,0.14132505717547827,0,57.19015121459961
55.007313818914085,55.9350169554933,53.815851233113236,55.58940124511719,27374600,0.0,0.0,49.56042167663574,48.078839931488034,1.4815817451477074,63.98479725560848,55.076973637437774,53.18759781946014,1.889375817977637,1.9241245812464984,53.54257392883301,58.62652940038246,48.458618457283556,-0.15217943397278266,0,55.69855880737305
55.05279960807,57.55395939619764,54.91637479224502,57.472103118896484,24669900,0.0,0.0,49.80113754272461,48.10023839950561,1.7008991432189973,70.68797730530743,55.44545509612372,53.50496858238135,1.9404865137423712,1.927396967745673,53.92061710357666,58.99205712241451,48.84917708473881,-0.09880327018476986,0,54.47980499267578
56.76268543265786,57.79043571826617,54.68899766126718,54.934566497802734,36394000,0.0,0.0,50.000685424804686,48.106898860931395,1.8937865638732916,55.19691755321308,55.36685685022819,53.61086472426442,1.7559921259637719,1.893115999389293,54.24500923156738,58.62505069469513,49.86496776843963,0.475239056502053,0,53.0518798828125
55.38022883885903,56.1078383192897,54.27971928286292,55.280181884765625,38216800,0.0,0.0,50.193765792846676,48.1230429649353,2.070722827911375,58.51904114302927,55.35352224015702,53.734517847264506,1.6190043928925135,1.8382936780899373,54.47458324432373,58.5397834246643,50.409383063983164,0.0500851788756389,0,55.24380111694336
56.13511677510355,57.37205442199861,56.07145117294116,57.19015121459961,28495400,0.0,0.0,50.421429748535154,48.15163404464722,2.2697957038879366,61.355330770704086,55.636080543917416,53.99049068928933,1.645589854628085,1.7997529133975667,54.82496891021729,58.52402127317889,51.125916547255684,-0.254375039249754,0,54.434329986572266
57.11739638698148,57.42663084116816,55.58032118590048,55.69855880737305,23320000,0.0,0.0,50.61112548828125,48.166794528961184,2.4443309593200695,56.972801934101604,55.64569258444905,54.117014253591826,1.5286783308572254,1.7455379968894986,55.047437477111814,58.355523136126955,51.73935181809667,-0.18162229693213638,0,56.99915313720703
55.152842359723984,55.953214402511854,54.29790178256284,54.47980499267578,28740400,0.0,0.0,50.78494384765625,48.17942705154419,2.605516796112063,52.75132406638507,55.46632526263778,54.143887641672116,1.3224376209656654,1.660917921704732,55.14975433349609,58.2366124083318,52.06289625866038,0.23243567753001715,0,56.61716079711914
54.416148995210364,54.78904908048515,52.6698827271929,53.0518798828125,40210400,0.0,0.0,50.98788070678711,48.177610073089596,2.810270633697513,43.76004329470164,55.09487212728005,54.06299817805289,1.0318739492271618,1.535109127209218,55.19513931274414,58.11828457904859,52.27199404643969,0.39908978302320075,0,57.58124923706055
53.89771931181504,55.64398544282323,53.2155848091353,55.24380111694336,39511700,0.0,0.0,51.254544525146486,48.18510358810425,3.0694409370422377,47.315597467467356,55.11778427953594,54.150465062415144,0.9673192171207958,1.4215511451915337,55.28381690979004,58.09198335937362,52.47565046020646,-0.017376101705031566,0,57.208343505859375
54.99823032008055,56.1169304482748,54.31609584170488,54.434329986572266,33112400,0.0,0.0,51.50845428466797,48.1760249710083,3.3324293136596665,43.5019610519194,55.01263746523384,54.17149209383419,0.841145371399648,1.3054699904331568,55.359761238098145,57.973676573906204,52.745845902290085,-0.1619596220866224,0,58.017818450927734
55.64398130231786,57.45390943848815,55.334746878666095,56.99915313720703,36387500,0.0,0.0,51.80642807006836,48.184762477874756,3.621665592193601,51.833615168252166,55.318255260922015,54.38094846741736,0.9373067935046535,1.231837351047456,55.51938056945801,58.12386557250413,52.914895566411886,0.09890856597528419,0,58.91823196411133
57.49938915191353,58.317951900641866,56.5080202537938,56.61716079711914,27160300,0.0,0.0,52.08772193908691,48.190342044830324,3.897379894256588,51.41969278291047,55.51808688187542,54.54659382517305,0.9714930567023714,1.1797684921784393,55.67718067169189,58.134894716879664,53.21946662650412,-0.25358158708347645,0,59.82775115966797
57.24472704613977,58.29066455037643,56.74449576415567,57.58124923706055,30701800,0.0,0.0,52.3882975769043,48.20038547515869,4.18791210174561,50.675705036283844,55.83549647498083,54.771383114942495,1.0641133600383341,1.1566374657504184,55.87954750061035,58.25948711571037,53.49960788551033,0.13039252143753943,0,57.96323776245117
56.98096535753643,57.572146461466964,56.6080653330674,57.208343505859375,20173000,0.0,0.0,52.63946815490723,48.20312656402588,4.436341590881348,55.391437214770534,56.0467037105006,54.95189869945486,1.094805011045743,1.1442709748094835,55.981412696838376,58.40761699693213,53.555208396744625,-0.34293754763564355,0,57.99053192138672
57.854105880353714,58.099674736214745,56.826355513864755,58.017818450927734,21247400,0.0,0.0,52.91839988708496,48.21820547103882,4.700194416046138,56.42140396032053,56.349952132104775,55.17900386623063,1.170948265874145,1.1496064330224158,56.07145462036133,58.662533452486166,53.48037578823649,0.053259306994497546,0,59.69131851196289
58.34524145758024,59.78227319793204,58.28157584574345,58.91823196411133,30186600,0.0,0.0,53.19599388122558,48.232304077148434,4.963689804077148,54.0334984636075,56.74507210625963,55.455983725332906,1.2890883809267208,1.1775028226032769,56.176503372192386,59.049874418311155,53.303132326073616,0.4207197115882413,0,57.73586654663086
58.40891340537766,60.291604632813645,57.94505993223198,59.82775115966797,32394700,0.0,0.0,53.494490203857424,48.25571949005127,5.238770713806154,65.01118185999212,57.2193304221686,55.779818350098466,1.439512072070137,1.229904672496649,56.35522289276123,59.66085223995344,53.049593545569024,0.07314835059264713,0,56.42616271972656
59.69130962613206,59.754975230769425,57.890478558372145,57.96323776245117,30094200,0.0,0.0,53.738700485229494,48.26865345001221,5.470047035217284,57.52932902135968,57.333777705289,55.94155312138385,1.3922245839051541,1.26236865477835,56.45163097381592,59.82962346630372,53.07363848132811,-0.07101470302240798,0,56.40797805786133
57.46301632591411,59.109232197344184,57.226541065913835,57.99053192138672,54951700,0.0,0.0,53.97459732055664,48.28257076263428,5.692026557922361,52.511441323016015,57.43481681545788,56.09332932879147,1.3414874866664093,1.2781924211559619,56.485738372802736,59.913562057451095,53.057914688154376,0.8259897255949651,0,59.000091552734375
58.95461541448693,60.373453065635154,58.718140159618386,59.69131851196289,34380100,0.0,0.0,54.224802017211914,48.300356483459474,5.92444553375244,62.36616917397877,57.781970922612494,56.35984704606342,1.4221238765490725,1.3069787122345842,56.709478759765624,60.3650726671466,53.05388485238465,-0.37435784516220605,0,58.66356658935547
60.02783899741967,60.073317408636306,57.45391635685977,57.73586654663086,35160000,0.0,0.0,54.44566116333008,48.30225856781006,6.143402595520023,59.644400192264975,57.774877941692246,56.461774416475826,1.3131035252164196,1.3082036748309513,56.81680202484131,60.45995060410072,53.1736534455819,0.02268463442514701,0,57.9996223449707
60.555350769805045,61.33753216346483,56.380687783482095,56.42616271972656,74584700,0.0,0.0,54.64231513977051,48.300598487854,6.3417166519165065,60.06505919685983,57.567383292159064,56.459136513012915,1.1082467791461497,1.2682122956939912,56.764505004882814,60.39806219880259,53.130947810963036,1.1212940841865757,0,58.20881271362305
56.08055293081127,56.78997172640932,55.462084017386864,56.40797805786133,35401400,0.0,0.0,54.80786849975586,48.301655502319335,6.506212997436528,53.99001652581374,57.38901325611326,56.455346997816505,0.9336662582967534,1.2013030882145437,56.83817558288574,60.37394451972928,53.3024066460422,-0.5253530549831266,0,58.709041595458984
56.20788436204597,59.091041435245195,56.18060009119584,59.000091552734375,34705800,0.0,0.0,54.95818550109863,48.311973609924316,6.6462118911743175,63.94443694923303,57.63687145559343,56.64384659447708,0.9930248611163464,1.1596474427949042,57.02417106628418,60.605924364687624,53.44241776788074,-0.019648940437383855,0,60.51896286010742
58.217907328737084,59.2365570672934,57.85410087681087,58.66356658935547,26161600,0.0,0.0,55.06018692016602,48.33919569015503,6.720991230010988,55.88424418218884,57.79482455309528,56.793455482986595,1.0013690701086873,1.1279917682576608,57.097841835021974,60.75381214782804,53.441871522215905,-0.246189397737554,0,59.627647399902344
57.9996223449707,58.20880983898771,57.43572547111983,57.9996223449707,20709500,0.0,0.0,55.179103775024416,48.36474716186523,6.814356613159184,54.79192131180836,57.8263319056915,56.8828011764669,0.943530729224598,1.0910995604510483,57.21289501190186,60.82805418682131,53.5977358369824,-0.20840086233257904,0,60.25522232055664
58.21790978353829,58.654471993032985,57.826819045557386,58.20881271362305,33013200,0.0,0.0,55.294791564941406,48.387912559509275,6.906879005432131,52.295400548177014,57.88517510691174,56.981024253293285,0.9041508536184537,1.0537098190845293,57.39934539794922,60.7992318177637,53.99945897813474,0.5941089837997056,0,60.98282241821289
58.86365707338173,59.01827255130448,57.826813255853125,58.709041595458984,31416300,0.0,0.0,55.408189086914064,48.41224191665649,6.995947170257573,55.43835852393673,58.01192379745747,57.109025537898155,0.9028982595593149,1.0235475071794866,57.682203483581546,60.43981515860614,54.924591808556954,-0.04837156046672242,0,62.08332061767578
59.07283437018281,60.70086258532938,58.845456244140486,60.51896286010742,27947500,0.0,0.0,55.48925994873047,48.44521978378296,7.044040164947511,58.45107384294299,58.397622114788234,57.361613487691436,1.0360086270967983,1.026039731162949,57.94596157073975,60.73054455195144,55.161378589528056,-0.11041402074719175,0,59.49123001098633
60.08240372708654,60.5553541932154,59.38208203639646,59.627647399902344,28771400,0.0,0.0,55.65737136840821,48.475568523406984,7.181802845001222,52.3985062811358,58.586856774036555,57.52946785155891,1.0573889224776423,1.0323095694258877,58.20562744140625,60.54427391718795,55.86698096562455,0.029480275516593712,0,59.31841278076172
59.72770323713732,60.54626613571352,59.44575649280681,60.25522232055664,17793300,0.0,0.0,55.86009254455566,48.51110548019409,7.348987064361573,51.473352797646605,58.84352839657811,57.73137559000318,1.112152806574926,1.0482782168556954,58.36843090057373,60.80474301671061,55.932118784436845,-0.3815629409761082,0,58.381622314453125
60.91005974506918,61.201103498613584,60.355256505651646,60.98282241821289,22224200,0.0,0.0,56.08152420043945,48.54818550109863,7.533338699340824,61.29252783736235,59.17265055375269,57.9722235032039,1.2004270505487895,1.0787079835943143,58.58671398162842,61.141763694488006,56.031664268768836,0.24902069880235822,0,59.13650894165039
60.75543329821848,62.21065180316969,60.60081091095086,62.08332061767578,27177100,0.0,0.0,56.3542561340332,48.59152572631836,7.762730407714841,64.16872416244867,59.620445948202395,58.276749215387,1.3436967328153955,1.1317057334385305,58.81181755065918,61.75732945133994,55.866305649978415,0.22286066540077942,0,58.89094543457031
62.02876437915184,62.29252389915058,58.85456694715206,59.49123001098633,51266900,0.0,0.0,56.53030670166016,48.62560501098633,7.904701690673832,49.34758045537521,59.60056657324608,58.36671075580176,1.233855817444315,1.1521357502396874,58.925961875915526,61.785519642061,56.066404109770055,0.8864006829279063,0,57.87229537963867
59.67312213903244,59.691309337827924,58.399803113404765,59.31841278076172,26822000,0.0,0.0,56.71302619934082,48.661405353546144,8.051620845794673,55.838917899765775,59.557158297479255,58.437207202095095,1.1199510953841596,1.1456988192685817,58.99099159240723,61.82261011365728,56.15937307115718,-0.47681642541288827,0,57.02643966674805
59.400272095396176,59.46393770670512,58.06329078839282,58.381622314453125,25768400,0.0,0.0,56.85567489624023,48.6970235824585,8.158651313781732,57.418962110629394,59.37630660778293,58.4330898030105,0.9432168047724261,1.1052024163693508,58.96416110992432,61.808821513097406,56.11950070675123,-0.03928118708522854,0,57.93595504760742
58.18152483077533,59.31841563350572,57.917765331858185,59.13650894165039,24927700,0.0,0.0,56.989735717773435,48.732984142303465,8.25675157546997,59.8039290938478,59.33941465914715,58.48519492439124,0.8542197347559153,1.0550058800466637,58.92959899902344,61.7467444768523,56.11245352119458,-0.03262523090296643,0,56.9082145690918
59.418464449004176,59.59126713791589,58.727232876264324,58.89094543457031,24625500,0.0,0.0,57.12467102050781,48.76076366424561,8.363907356262203,49.528279800707615,59.27041939382764,58.51525051773783,0.7551688760898045,0.995038479255292,58.97598438262939,61.756445307602846,56.19552345765594,-0.012123059889199594,0,53.87953186035156
58.845470243543126,58.88185158504863,57.362967007108736,57.87229537963867,23997700,0.0,0.0,57.21271194458008,48.78799631118775,8.424715633392331,46.770604179608256,59.05532339164472,58.46762421121197,0.5876991804327503,0.9135706194907837,58.97007255554199,61.75984288774756,56.18030222333642,-0.025493898601043674,0,53.442962646484375
57.88138024602362,57.990520784555244,56.76268018490771,57.02643966674805,19872100,0.0,0.0,57.29493186950683,48.80957340240479,8.485358467102046,46.086286585305984,58.74318743396831,58.36086980051094,0.3823176334573688,0.8073200222841008,58.83682861328125,61.734044046632185,55.93961317993031,-0.17191647532888565,0,52.724456787109375
57.10829869562083,58.00871425363679,56.662635981697896,57.93595504760742,24364200,0.0,0.0,57.37751564025879,48.833870582580566,8.543645057678226,48.96119980783184,58.61899783606663,58.3293946336292,0.28960320243743354,0.7037766583147674,58.846833038330075,61.729385852768885,55.964280223891265,0.22605059354572488,0,52.40612030029297
57.6176334297655,58.126961837399605,56.64445502927149,56.9082145690918,38257600,0.0,0.0,57.4464567565918,48.85851140975952,8.587945346832278,43.408788691302284,58.355800410378194,58.224122036256055,0.13167837412213856,0.5893570014762416,58.87093563079834,61.675265142061356,56.06660611953533,0.5702383004572282,0,53.00639724731445
53.80676918170424,54.57075995992379,52.660784749132645,53.87953186035156,77479500,0.0,0.0,57.453369140625,48.86667165756226,8.586697483062743,27.689456449314235,57.66714371037409,57.90230054174461,-0.23515683137051724,0.4244542349068898,58.74451332092285,62.174521871522145,55.31450477032355,1.0252054493747647,0,52.324256896972656
53.75219709123579,54.134194214524236,53.170109541001466,53.442962646484375,39645900,0.0,0.0,57.41880760192871,48.87349594116211,8.5453116607666,28.562372930122933,57.01726970054491,57.57197921616977,-0.5547095156248645,0.22862148480053898,58.466656875610354,62.631183483158914,54.302130268061795,-0.48830464832633147,0,52.078697204589844
53.26106946426072,53.324735081082416,52.542553537826294,52.724456787109375,38167700,0.0,0.0,57.34895713806152,48.871780185699464,8.477176952362058,24.06004802349193,56.35683694463175,57.21290348068381,-0.8560665360520616,0.01168388063001885,58.169701385498044,63.059024361287356,53.28037840970873,-0.037285066047182736,0,51.75128173828125
52.315170418970844,52.897257986269814,51.9786516946603,52.40612030029297,30387400,0.0,0.0,57.26073440551758,48.87270708084107,8.388027324676514,19.600182263885117,55.74903438396425,56.85684546732153,-1.1078110833572765,-0.21221511216744024,57.89002628326416,63.41845239996277,52.36160016656556,-0.20384513607055177,0,51.70579528808594
52.6425942613672,53.02458791703914,52.26969420579985,53.00639724731445,23290600,0.0,0.0,57.195795135498045,48.87485250473023,8.320942630767817,16.644363793366892,55.32709020909505,56.57162708065433,-1.2445368715592835,-0.4186794640458089,57.62990550994873,63.569452794582695,51.69035822531476,-0.23354416633209818,0,52.33538818359375
52.39701956773844,53.14281959551216,51.90588194861474,52.324256896972656,30731800,0.0,0.0,57.121578750610354,48.87336437225342,8.248214378356934,19.36230216465549,54.86511585338391,56.257007067048285,-1.3918912136643726,-0.6133218139695217,57.31066627502442,63.67700295571302,50.94432959433581,0.3194937013215633,0,52.774654388427734
52.62440692232278,52.64259759319878,51.69670352474093,52.078697204589844,22281700,0.0,0.0,57.01698501586914,48.87015810012817,8.146826915740967,19.242627363224074,54.436436061261745,55.9475026327921,-1.5110665715303568,-0.7928707654816888,56.88865299224854,63.47471614242093,50.302589842076145,-0.2749627421758569,0,51.21894836425781
51.733091065225615,51.82404096098766,50.75991260860399,51.75128173828125,35323600,0.0,0.0,56.947680435180665,48.86148160934448,8.086198825836185,20.293370451294976,54.02333539618782,55.636671455420924,-1.6133360592331059,-0.9569638242319722,56.49483470916748,63.328585599840544,49.66108381849441,0.5853188939802618,0,50.36790084838867
51.80584223959098,52.115076694463134,51.351085892397556,51.70579528808594,21001900,0.0,0.0,56.87000831604004,48.847451877594,8.022556438446045,14.447361053162226,53.66679076417215,55.34549544302574,-1.6787046788535918,-1.1013119951562962,56.06736335754395,62.97983061193731,49.154896103150584,-0.4054428200976118,0,49.06843948364258
51.81377328571852,52.39029630106427,51.475181955194145,52.33538818359375,25529300,0.348,0.0,56.76727401733398,48.83857582092285,7.928698196411133,19.746358824204606,53.461959597929315,55.12252453491966,-1.6605649369903475,-1.2131625835231064,55.63499164581299,62.33129796165925,48.938685329966724,0.21557097215013887,0,49.42532730102539
52.80211019871159,53.08579347486004,52.38115834379875,52.774654388427734,19959000,0.0,0.0,56.72407577514648,48.8303360748291,7.893739700317383,25.145446591713934,53.35622033492907,54.94860822777211,-1.5923878928430426,-1.2890076453870936,55.16955833435058,61.24384375747557,49.0952729112256,-0.218192429874693,0,50.65158462524414
52.298783514917965,52.37199084348129,51.13658793782157,51.21894836425781,35046500,0.0,0.0,56.64285110473633,48.81721496582031,7.825636138916018,23.51755437306805,53.027409262518105,54.672337126771055,-1.6449278642529492,-1.3601916891602648,54.75594425201416,60.71668285037712,48.7952056536512,0.7559246455233228,0,50.63328552246094
50.377050457023444,50.90781852084092,49.69071461022235,50.36790084838867,35968100,0.0,0.0,56.50640609741211,48.843563919067385,7.662842178344725,15.304292227987972,52.618254121882806,54.35348999503902,-1.7352358731562134,-1.4352005259594545,54.308418655395506,60.170026925347905,48.44681038544311,0.02629649180374649,0,50.18488311767578
49.77307808149392,50.01100981109819,48.885415881843485,49.06843948364258,30232300,0.0,0.0,56.3738037109375,48.867961959838865,7.505841751098636,14.932268762682341,52.072128792922776,53.96200477197262,-1.8898759790498474,-1.526135616577533,53.84275951385498,59.820477255153506,47.86504177255645,-0.1594690851059689,0,50.66073989868164
49.45278310687846,49.77307175112745,48.92201507825508,49.42532730102539,29192500,0.0,0.0,56.272714157104495,48.89561529159546,7.3770988655090335,23.818055189937667,51.6649285634001,53.62595458893949,-1.9610260255393897,-1.6131136983699044,53.35720043182373,59.09730572211637,47.61709514153109,-0.03439367828448381,0,51.20064926147461
49.96524877129295,51.1091418612116,49.65410971119969,50.65158462524414,28158300,0.0,0.0,56.224708251953125,48.93461483001709,7.290093421936035,34.98603744549885,51.5090294959915,53.40563088792502,-1.8966013919335225,-1.6698112370826281,52.94523239135742,58.172901920283465,47.71756286243138,-0.0354269075961291,0,51.31961441040039
50.596680105688314,51.14574739373896,50.11166706066274,50.63328552246094,20010200,0.0,0.0,56.13249794006347,48.973879413604735,7.1586185264587385,37.83599311238528,51.37429965390987,53.20027197196472,-1.8259723180548448,-1.7010434532770715,52.583281898498534,57.35732347860734,47.809240318389726,-0.28936761097083274,0,52.12491989135742
51.20066084809238,51.374531359532554,50.1482776970931,50.18488311767578,18703400,0.0,0.0,56.047509002685544,49.01206094741821,7.035448055267331,37.272013485959704,51.191312494489246,52.976909834609984,-1.785597340120738,-1.7179542306458049,52.24120407104492,56.64048194835436,47.841926193735475,-0.06530669358627095,0,52.04256057739258
49.48024134141876,50.72479763519499,49.26976542274849,50.66073989868164,23769700,0.0,0.0,55.92074073791504,49.050081157684325,6.870659580230715,36.36464431435161,51.10968594128808,52.805341691207886,-1.6956557499198084,-1.7134945345006058,51.87744331359863,55.412264333124284,48.34262229407298,0.270875883529198,0,52.08831024169922
50.85290482640319,51.46603326431554,50.66073164816014,51.20064926147461,23145200,0.0,0.0,55.812410507202145,49.0871014213562,6.725309085845943,43.35862440614832,51.123680298239854,52.686475585301714,-1.56279528706186,-1.6833546850128567,51.592065048217776,54.222719718276764,48.96141037815879,-0.026272944126345732,0,52.829551696777344
51.630749938071375,51.896133937315206,51.22810088089344,51.31961441040039,17723100,0.0,0.0,55.68717781066894,49.12565252304077,6.5615252876281716,45.44507718388576,51.15382400780302,52.5852266093831,-1.431402601580082,-1.6329642683263017,51.46406917572021,53.86519610557914,49.06294224586129,-0.23426455593384377,0,52.271339416503906
