Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,DMA_50_200,RSI,EMA_12,EMA_26,MACD,Signal_Line,Middle_Band,Upper_Band,Lower_Band,Volume_Change,Sentiment,Future Close
2021-02-17,15.131202776712273,15.183565780965669,14.741228658115656,14.866898536682129,274756000,0.0,0.0,13.456147708892821,11.87782294034958,1.5783247685432418,74.31671891295292,14.418210714666046,13.950964908730185,0.4672458059358604,0.30290322157388494,13.887809801101685,15.41407726935629,12.36154233284708,-0.14661448627158657,0,14.460965156555176
2021-02-18,14.690361096291939,14.834232597555033,14.536764807224552,14.790099143981934,233868000,0.0,0.0,13.48149600982666,11.9154958486557,1.56600016117096,72.04866204052071,14.475424319176183,14.013123000230314,0.4623013189458689,0.33478284104828177,13.960780382156372,15.514203464019053,12.407357300293691,-0.14881567645474525,0,13.272590637207031
2021-02-19,14.985083015864726,15.137183083268473,14.807799709444907,14.887340545654297,271724000,0.0,0.0,13.507821712493897,11.953349831104278,1.5544718813896186,73.80325506161941,14.538796046326663,14.077879855446904,0.4609161908797592,0.3600095110145773,14.013591384887695,15.619387304773358,12.407795465002032,0.16186908854567528,0,13.678523063659668
2021-02-22,14.735989961421163,15.093549958804896,14.287419880189564,14.318089485168457,325884000,0.0,0.0,13.527883930206299,11.98785316467285,1.540030765533448,62.73698337314399,14.504841190763862,14.095673161352204,0.4091680294116582,0.36984121469399345,14.045669412612915,15.648744454051736,12.442594371174094,0.19931989813192796,0,13.805438995361328
2021-02-23,14.038323996491771,14.201395846627815,13.354373017853536,14.104899406433105,391780000,0.0,0.0,13.552045345306396,12.020408806800843,1.5316365385055537,56.82783479554703,14.443311685482207,14.096356586913751,0.34695509856845597,0.365263991468886,14.070042848587036,15.660476357426473,12.479609339747599,0.20220692025383258,0,13.37108039855957
2021-02-24,14.085702837613358,14.468695336229112,13.719914197710844,14.460965156555176,448320000,0.0,0.0,13.582500286102295,12.053794524669648,1.5287057614326471,60.48958189641424,14.446027604108817,14.123364629109414,0.3226629749994032,0.3567437881749894,14.123090839385986,15.69002631623286,12.556155362539112,0.144315687375568,0,12.771159172058105
2021-02-25,14.00865457563382,14.337041196742353,13.181580543821173,13.272590637207031,824436000,0.0,0.0,13.588369846343994,12.07997801065445,1.5083918356895438,46.8564246068003,14.26549883997008,14.060344333412942,0.20515450655713785,0.3264259318514191,14.142527198791504,15.653380765389276,12.631673632193731,0.8389453961456104,0,12.337797164916992
2021-02-26,13.716422533300882,13.81815519173923,13.325950037913707,13.678523063659668,500932000,0.0,0.0,13.596463489532471,12.109501333236695,1.4869621562957764,51.027794431246335,14.175194874383862,14.032061276394181,0.1431335979896815,0.2897674650790716,14.175615167617797,15.609695320497703,12.741535014737892,-0.39239431562910887,0,12.42880916595459
2021-03-01,13.838601625850457,13.888470650772712,13.517695986619382,13.805438995361328,353184000,0.0,0.0,13.606063251495362,12.139771318435669,1.4662919330596935,44.35459778595651,14.11830935453424,14.015274440762116,0.10303491377212382,0.252420954817682,14.21810336112976,15.546454512600357,12.889752209659163,-0.29494622024546246,0,11.56283950805664
2021-03-02,13.86353472740816,13.883981130875826,13.360857196825735,13.37108039855957,264116000,0.0,0.0,13.609329643249511,12.166621618270874,1.4427080249786375,42.275774651188925,14.003351053615061,13.967556363561927,0.03579469005313385,0.2090957018647724,14.226543664932251,15.529622545407259,12.923464784457243,-0.2521858294826492,0,12.491715431213379
2021-03-03,13.391028778728382,13.416212021844284,12.765174394686703,12.771159172058105,377592000,0.0,0.0,13.59862777709961,12.188179497718812,1.4104482793807982,32.65312445137505,13.813783071837067,13.87893434937646,-0.06515127753939254,0.1542463059839394,14.18904218673706,15.614972016741204,12.763112356732917,0.42964455012191616,0,12.439834594726562
2021-03-04,12.76716780529363,12.940961272362333,12.052048802733381,12.337797164916992,573344000,0.0,0.0,13.5806400680542,12.206277837753296,1.3743622303009033,24.262858109487752,13.586708316926286,13.7647760394165,-0.17806772249021385,0.08778350028910875,14.131181764602662,15.755764316269277,12.506599212936047,0.5184220004661115,0,12.963887214660645
2021-03-05,12.517077021416965,12.517077021416965,11.648610886068413,12.42880916595459,542840000,0.0,0.0,13.563270759582519,12.22455599308014,1.3387147665023793,26.84451396386781,13.408569986007564,13.665815530271173,-0.25724554426360946,0.018777691378565116,14.071202087402344,15.854744374236903,12.287659800567786,-0.05320366132723109,0,12.826701164245605
2021-03-08,12.417341665136506,12.438535695041939,11.536159114068337,11.56283950805664,543112000,0.0,0.0,13.529659194946289,12.23768482208252,1.2919743728637698,18.3144104704364,13.124611450938191,13.510039528625652,-0.385428077687461,-0.06206346243464012,13.971576690673828,16.07105693180935,11.872096449538306,0.000501068454793252,0,13.161188125610352
2021-03-09,12.102603937259296,12.5879949424893,12.031765654327883,12.491715431213379,521824000,0.004,0.0,13.519991016387939,12.256428203582765,1.2635628128051746,31.406899072465137,13.02724283251899,13.43460811400252,-0.40736528148353024,-0.13112382624441815,13.876118803024292,16.065114333084743,11.687123272963841,-0.03919633519421406,0,13.260958671569824
2021-03-10,12.811235825103035,12.950417563660338,12.429109277128202,12.439834594726562,384376000,0.0,0.0,13.509594459533691,12.273661799430847,1.2359326601028435,31.529906201223753,12.936872334397078,13.360921186648746,-0.42404885225166744,-0.18970883144586803,13.786818838119506,16.059850840756198,11.513786835482815,-0.26339915373765865,0,13.310846328735352
2021-03-11,12.920486405634026,13.016517582092941,12.70547765781812,12.963887214660645,299916000,0.0,0.0,13.511549015045166,12.295052490234376,1.2164965248107897,35.83438463493157,12.941028469822243,13.331511262797774,-0.390482792975531,-0.22986362375180064,13.698737239837646,15.955077759545816,11.442396720129477,-0.21973276167086397,0,12.69350528717041
2021-03-12,12.619424306120195,12.859376656505523,12.561307582910521,12.826701164245605,243964000,0.0,0.0,13.509897117614747,12.31671622276306,1.193180894851686,38.26989603804438,12.923439653579683,13.294117922164281,-0.37067826858459796,-0.2580265527183601,13.579535293579102,15.749798764818355,11.40927182233985,-0.18655890315955137,0,12.816472053527832
2021-03-15,12.835432251874124,13.176652870953951,12.738154598213367,13.161188125610352,221988000,0.0,0.0,13.51089557647705,12.340242934226989,1.1706526422500616,42.71647257970564,12.960016341584401,13.284271270567693,-0.3242549289832919,-0.2712722279713465,13.4914945602417,15.573521848725862,11.409467271757537,-0.09007886409470245,0,13.156197547912598
2021-03-16,13.32605940722556,13.481704010875045,13.086855903214838,13.260958671569824,272128000,0.0,0.0,13.515699653625488,12.362333121299743,1.1533665323257445,40.356900249281765,13.006315161582158,13.282544411382666,-0.2762292498005081,-0.2722636323371788,13.39004077911377,15.29311435790864,11.4869672003189,0.2258680649404472,0,13.040961265563965
2021-03-17,13.010033113546163,13.422590598761918,12.959897577681296,13.310846328735352,243864000,0.0,0.0,13.520334568023681,12.385017733573914,1.1353168344497675,50.37626483101006,13.053166110374956,13.284640849705088,-0.23147473933013174,-0.2641058537357694,13.31223816871643,15.083774580163729,11.540701757269131,-0.10386288805268107,0,12.614184379577637
2021-03-18,13.10656229172517,13.153953696747985,12.68801798151525,12.69350528717041,293896000,0.0,0.0,13.50681297302246,12.404520993232728,1.102291979789733,40.69864155532406,12.997833676035796,13.240853030258075,-0.2430193542222785,-0.25988855383307125,13.207408475875855,14.854485184383806,11.560331767367904,0.2051635337729225,0,12.506681442260742
2021-03-19,12.720940429829964,12.892049755645557,12.58375400765155,12.816472053527832,299208000,0.0,0.0,13.511514225006103,12.42491681098938,1.0865974140167225,40.6543800381068,12.969931887957648,13.20941740235213,-0.23948551439448273,-0.25580794594535355,13.103865051269532,14.554986411443956,11.652743691095107,0.018074420883577913,0,12.80998706817627
2021-03-22,12.88332137939055,13.363972980433424,12.877334536102579,13.156197547912598,297804000,0.0,0.0,13.508458309173584,12.447006273269654,1.0614520359039297,47.932402753529594,12.998588143335333,13.205475190912166,-0.20688704757683318,-0.24602376627164949,13.045770454406739,14.38058570122584,11.710955207587638,-0.004692387904066786,0,12.91873836517334
2021-03-23,13.224042396554665,13.314086726980229,12.991573614500512,13.040961265563965,222048000,0.0,0.0,13.504439125061035,12.467754526138306,1.0366845989227294,52.86307500740796,13.005107085216661,13.193288974219707,-0.18818188900304555,-0.2344553908179287,12.992573547363282,14.230984800611452,11.754162294115112,-0.25438207680219205,0,12.842414855957031
2021-03-24,13.121276238494158,13.12925837829712,12.607949195154129,12.614184379577637,245840000,0.0,0.0,13.485007457733154,12.486942028999328,0.9980654287338258,52.937059549504866,12.944965130502965,13.150392337579552,-0.20542720707658724,-0.22864975406966043,12.900234508514405,13.93656112185976,11.86390789516905,0.10714800403516356,0,13.317830085754395
2021-03-25,12.47101348103624,12.685772934062374,12.244031999468016,12.506681442260742,295144000,0.0,0.0,13.466153583526612,12.504390902519226,0.9617626810073858,50.824628222998136,12.877536870773392,13.102710049037418,-0.2251731782640256,-0.22795443890853348,12.86193904876709,13.896934611421688,11.82694348611249,0.20055320533680443,0,13.7802734375
2021-03-26,12.525886070630326,12.826948520582155,12.345298839898938,12.80998706817627,363968000,0.0,0.0,13.452428283691406,12.521757726669312,0.9306705570220934,64.99337426103921,12.867144593450757,13.081026865269926,-0.21388227181916974,-0.22514000549066074,12.81851224899292,13.779481818151465,11.857542679834376,0.23318786761716326,0,13.955621719360352
2021-03-29,12.791029841995345,13.032728151019679,12.671054165141,12.91873836517334,273520000,0.0,0.0,13.447490615844726,12.542511625289917,0.9049789905548096,56.39472045609044,12.875082096792694,13.069005494892401,-0.1939233980997077,-0.21889668401247014,12.77417721748352,13.61812232761184,11.930232107355202,-0.24850536310884475,0,13.82990837097168
2021-03-30,12.812732786313775,12.945679342388935,12.676044928817321,12.842414855957031,200204000,0.0,0.0,13.447823619842529,12.5622048330307,0.885618786811829,55.98487533636356,12.870056367433362,13.052221003119412,-0.1821646356860498,-0.2115502743471861,12.747743940353393,13.544783794372343,11.950704086334444,-0.26804621234279025,0,14.111268043518066
2021-03-31,12.985838094343524,13.43980108547059,12.952913308067277,13.317830085754395,314776000,0.0,0.0,13.454358634948731,12.583072748184204,0.871285886764527,55.3390262077458,12.938944631790443,13.071895749981262,-0.13295111819081917,-0.19583044311591274,12.775077486038208,13.611995641875431,11.938159330200985,0.5722762781962398,0,14.284371376037598
2021-04-01,13.54131921224643,13.838390160541337,13.480457409128894,13.7802734375,308276000,0.0,0.0,13.463350353240967,12.606777448654174,0.8565729045867929,63.09875923135591,13.068379832668835,13.124368171278947,-0.055988338610111654,-0.16786202221475252,12.847201299667358,13.769694480894978,11.924708118439737,-0.020649604798332777,0,14.367180824279785
2021-04-05,13.83589532176299,13.982061072848323,13.701701354086651,13.955621719360352,255672000,0.0,0.0,13.465840377807616,12.630524077415465,0.8353163003921509,61.41166910236452,13.204878584467531,13.185942508173866,0.018936076293664783,-0.13050240251306905,12.923541927337647,13.947384632185383,11.899699222489911,-0.1706392972531109,0,15.174338340759277
2021-04-06,13.967843638827903,14.022219056182177,13.742109584317118,13.82990837097168,191744000,0.0,0.0,13.46890796661377,12.653731846809388,0.8151761198043825,58.112236309181114,13.301037013160478,13.233643683195927,0.06739332996455083,-0.09092325601754507,13.036895370483398,13.918546327212429,12.155244413754367,-0.25003911261303546,0,15.643763542175293
2021-04-07,13.849116212600178,14.211039577939392,13.680252388675337,14.111268043518066,251284000,0.0,0.0,13.478784713745117,12.678130865097046,0.8006538486480714,60.705949823421975,13.4256879409078,13.298652895071642,0.12703504583615732,-0.04733159564680459,13.117873001098634,14.0823060645925,12.153439937604768,0.31051819092122823,0,15.242183685302734
2021-04-08,14.220267811953875,14.438519272007431,14.216525559092238,14.284371376037598,244416000,0.0,0.0,13.496472034454346,12.702072172164916,0.7943998622894295,74.14814214326661,13.557793084773921,13.371669078846898,0.18612400592702372,-0.0006404753320389325,13.210099840164185,14.251251982102692,12.168947698225677,-0.027331624775154828,0,16.100473403930664
2021-04-09,14.18160486312086,14.375162964604147,14.142694188854021,14.367180824279785,195172000,0.0,0.0,13.526138381958008,12.726810040473937,0.7993283414840704,73.8290885472843,13.682314275467132,13.445410689619704,0.23690358584742732,0.04686833690385432,13.280264520645142,14.434546577460187,12.125982463830097,-0.20147617177271537,0,15.876237869262695
2021-04-12,14.257183774806016,15.317511631737263,14.107026467268174,15.174338340759277,869324000,0.0,0.0,13.569289875030517,12.75665274143219,0.8126371335983276,77.11646049087521,13.911856439358232,13.573479404518931,0.3383770348393007,0.1051700764909436,13.397646379470824,14.807011258369744,11.988281500571905,3.4541430123173402,0,15.326740264892578
2021-04-13,15.19678465140208,15.664217002089167,15.091275588810449,15.643763542175293,676212000,0.0,0.0,13.623051643371582,12.787574167251586,0.8354774761199959,81.9328104714649,14.178303685945473,13.72683378508607,0.45146990085940253,0.1744300413646354,13.521775150299073,15.245659395816523,11.797890904781623,-0.2221404217529943,0,15.136675834655762
2021-04-14,15.589390156598101,15.684672501623222,15.19279603295421,15.242183685302734,385500000,0.0,0.0,13.663849830627441,12.818157300949096,0.8456925296783453,82.4425244932697,14.341977532000435,13.839081925842859,0.5028956061575762,0.2401231543232236,13.620836400985718,15.502126993873322,11.739545808098114,-0.4299125126439637,0,15.325494766235352
2021-04-15,15.62680486220305,16.177297582654937,15.595875375534593,16.100473403930664,598480000,0.0,0.0,13.715435523986816,12.852807607650757,0.8626279163360593,87.42733759216883,14.61251535845124,14.006592405701214,0.6059229527500261,0.3132831140085841,13.760317754745483,15.935530400672889,11.585105108818077,0.5524773022049287,0,14.816407203674316
2021-04-16,16.016416805101304,16.128910867347283,15.829094799871017,15.876237869262695,335208000,0.0,0.0,13.76306016921997,12.884852776527405,0.8782073926925662,82.46802020225277,14.806934206268387,14.145084662261326,0.6618495440070618,0.38299640000827967,13.919454383850098,16.227673224011042,11.611235543689157,-0.4399010827429488,0,15.230461120605469
2021-04-19,15.501092337451393,15.771474637871082,15.198283838019858,15.326740264892578,404420000,0.0,0.0,13.797026920318604,12.91398973941803,0.8830371809005744,73.32114155668668,14.886904369133648,14.232614706900677,0.654289662232971,0.437255052453218,14.044967794418335,16.373564106280234,11.716371482556434,0.20647478580463474,0,15.442723274230957
2021-04-20,15.288328909150504,15.461682865608829,14.928900380152339,15.136675834655762,334132000,0.0,0.0,13.82865348815918,12.941766438484192,0.8868870496749874,71.74060426720813,14.925330748444743,14.299582197845499,0.6257485505992442,0.4749537520824233,14.143991708755493,16.481872571237677,11.80611084627331,-0.17379951535532367,0,15.346694946289062
2021-04-21,15.084294983048128,15.327490063738818,15.067833065018817,15.325494766235352,216776000,0.0,0.0,13.847145919799805,12.969355874061584,0.8777900457382213,70.11750050122004,14.98689444348945,14.375575721429932,0.6113187220595186,0.5022267460778425,14.258218383789062,16.592418643743073,11.924018123835053,-0.35122646139848923,0,15.24193286895752
2021-04-22,15.339961078862977,15.403316768706386,14.749808798640005,14.816407203674316,277788000,0.0,0.0,13.858957386016845,12.994237904548646,0.8647194814681995,60.28626757503063,14.960665637364045,14.408229905299887,0.5524357320641577,0.5122685432751055,14.368329524993896,16.580571504608205,12.156087545379586,0.28145182123482315,0,15.289824485778809
2021-04-23,14.900215133185853,15.300051994809602,14.866293173927307,15.230461120605469,227500000,0.0,0.0,13.869056224822998,13.019474487304688,0.8495817375183101,62.08333664771803,15.002172634785802,14.469135921248448,0.5330367135373546,0.5164221773275554,14.504518508911133,16.564317055787768,12.444719962034497,-0.18103013809091828,0,14.975292205810547
2021-04-26,15.15039179082198,15.443721398534727,15.090528120114906,15.442723274230957,197796000,0.0,0.0,13.873695888519286,13.044312090873719,0.8293837976455674,65.0400190530499,15.069949656238904,14.541253502950855,0.528696153288049,0.5188769725196541,14.636155319213866,16.57280376089389,12.699506877533842,-0.13056703296703298,0,14.802937507629395
2021-04-27,15.54299623900215,15.634786577704853,15.319506760052127,15.346694946289062,164572000,0.0,0.0,13.8821897315979,13.068817830085754,0.8133719015121468,61.93323228681343,15.11252585470816,14.600915832087018,0.5116100226211415,0.5174235825399517,14.757553148269654,16.539094825184225,12.976011471355084,-0.16797104087039172,0,14.318541526794434
2021-04-28,15.329483314677965,15.496851358886726,15.180822728255709,15.24193286895752,209416000,0.0,0.0,13.881227703094483,13.094927887916565,0.7862998151779177,59.37302215263726,15.13243462613114,14.648398575558907,0.4840360505722323,0.5107460761464079,14.877529048919678,16.423659413591956,13.331398684247398,0.27248863719223193,0,14.42554759979248
2021-04-29,15.364902661965958,15.401319454782774,15.037151526614625,15.289824485778809,173196000,0.0,0.0,13.889686222076415,13.119658880233764,0.7700273418426509,59.09339219503466,15.15664845069232,14.695911605945566,0.46073684474675325,0.500744229866477,14.976128768920898,16.344789606731066,13.607467931110731,-0.17295717614699924,0,14.489900588989258
2021-04-30,15.139917076615806,15.329982225607592,14.962820884189167,14.975292205810547,201912000,0.0,0.0,13.893390083312989,13.143563551902771,0.7498265314102177,47.8272583178171,15.128747489941276,14.716606465194825,0.4121410247464503,0.48302358884247176,15.035879707336425,16.28373104428635,13.788028370386503,0.16580059585671725,0,14.77849006652832
2021-05-03,15.090530563793832,15.212002977283824,14.753800097102932,14.802937507629395,203912000,0.0,0.0,13.89170202255249,13.16706745147705,0.7246345710754394,40.18519738922043,15.07862287727791,14.723001357227014,0.35562152005089587,0.4575431750841566,15.078245496749878,16.225121262189216,13.93136973131054,0.009905305281508792,0,14.233237266540527
2021-05-04,14.603889950710407,14.604139243915204,13.978319101299036,14.318541526794434,405324000,0.0,0.0,13.89171106338501,13.187816700935365,0.7038943624496454,39.42299564626808,14.961687284895836,14.693041369787563,0.26864591510827296,0.41976372308897986,15.102677154541016,16.154458152932616,14.050896156149419,0.9877398093295147,0,14.273645401000977
2021-05-05,14.675476412223556,14.77973901550892,14.354709316649194,14.42554759979248,292024000,0.0,0.0,13.898124027252198,13.207559700012206,0.6905643272399917,26.833611521996687,14.879204256418397,14.673227016454593,0.20597723996380424,0.3770064264639448,15.118391132354736,16.115790841309952,14.120991423399522,-0.27952946284947355,0,13.727144241333008
2021-05-06,14.462213818419057,14.538040820971824,14.185596357430091,14.489900588989258,193380000,0.0,0.0,13.898702735900878,13.228532786369323,0.6701699495315552,29.937862688465515,14.819311384506221,14.65964728108679,0.1596641034194306,0.333537961855042,15.12866759300232,16.093592313116737,14.163742872887903,-0.33779415390515843,0,13.634105682373047
2021-05-07,14.774499472581912,14.93662853178804,14.638310225528146,14.77849006652832,229328000,0.0,0.0,13.928820724487304,13.250399351119995,0.6784213733673088,41.41803722619412,14.813031181740389,14.668450450378756,0.14458073136163208,0.29574651575636,15.149233055114745,16.061942392029895,14.236523718199594,0.18589306029579067,0,14.210538864135742
2021-05-10,14.75354836535136,14.77225582305998,14.217523230425485,14.233237266540527,268904000,0.0,0.0,13.939915008544922,13.271079688072204,0.6688353204727182,37.273322292092764,14.723832117863488,14.63621243676111,0.08761968110237817,0.2541211488255637,15.102178001403809,16.10229026170905,14.102065741098565,0.1725737807855996,0,14.133217811584473
2021-05-11,13.793492369290098,14.32203492946594,13.71866348603011,14.273645401000977,285584000,0.0,0.0,13.949279136657715,13.291639347076416,0.6576397895812995,34.53607553620341,14.654572622961563,14.609355619297396,0.04521700366416681,0.21234031979328433,15.033672094345093,16.06480399347648,14.002540195213705,0.06202957189182756,0,13.983806610107422
2021-05-12,13.977571659960846,14.227750736859978,13.678006833080557,13.727144241333008,303408000,0.0,0.0,13.956400413513183,13.308335146903993,0.6480652666091906,34.16028390629096,14.511891333480246,14.544006628337073,-0.03211529485682618,0.16344919686326223,14.957920122146607,16.136601583510462,13.779238660782752,0.06241246008179724,0,14.03369426727295
2021-05-13,14.001765599303283,14.048659365726651,13.42832555148644,13.634105682373047,285404000,0.0,0.0,13.973659343719483,13.32559245109558,0.6480668926239019,24.395849738406014,14.376847387156062,14.476606558265663,-0.09975917110960175,0.11080752326868945,14.834601736068725,16.0259773781259,13.64322609401155,-0.059339239571797764,0,14.579197883605957
2021-05-14,13.858343697165184,14.295345179023933,13.7171657173245,14.210538864135742,258616000,0.0,0.0,14.011114177703858,13.344485931396484,0.6666282463073738,32.30406936595422,14.35126146053755,14.456897840181965,-0.10563637964441419,0.06751874268606872,14.751316785812378,15.86654691053575,13.636086661089006,-0.09385993188602826,0,14.957581520080566
2021-05-17,14.124737083349402,14.13695911343798,13.821929508460382,14.133217811584473,216980000,0.0,0.0,14.045202350616455,13.36225269794464,0.6829496526718142,32.478585401306674,14.317716283775539,14.432921541767335,-0.11520525799179637,0.030973942550495705,14.691640663146973,15.804953970070075,13.578327356223872,-0.16099545271754256,0,15.57641887664795
2021-05-18,14.23448425219446,14.371421392185121,13.972083168805666,13.983806610107422,186256000,0.0,0.0,14.093621692657472,13.379268674850463,0.7143530178070083,32.06514424521373,14.266345564749674,14.399653769051785,-0.13330820430211077,-0.0018824868200255883,14.633997201919556,15.769452903373873,13.498541500465238,-0.14159830399115125,0,15.612089157104492
2021-05-19,13.535581647339058,14.047413007132981,13.512385007094382,14.03369426727295,344000000,0.0,0.0,14.124461269378662,13.394562940597535,0.7298983287811271,32.10378259340722,14.230553057445562,14.372545657808908,-0.1419926003633467,-0.029904509528689813,14.569407176971435,15.686050704198788,13.452763649744082,0.846920367666008,0,15.664217948913574
2021-05-20,14.269903963838662,14.650285464751947,14.237977303805032,14.579197883605957,321592000,0.0,0.0,14.16724853515625,13.411500730514526,0.7557478046417252,44.70526774452705,14.284190723008699,14.38785323009017,-0.10366250708147184,-0.044656109039246224,14.557546710968017,15.668166649223258,13.446926772712777,-0.06513953488372093,0,15.452702522277832
